Branch,pdate,BILLDATE,Nominal,days_late,kolektibilitas
2,2018-01-24,2017-09-14,301000.0,-132,3
11,2018-01-25,2018-02-16,186250.0,22,0
11,2018-01-25,2018-02-18,-186250.0,24,0
11,2018-05-09,2018-05-25,772000.0,16,0
10,2018-04-13,2018-03-08,-358750.0,-36,1
16,2018-04-27,2017-11-27,463900.0,-151,3
16,2018-04-27,2018-04-26,-463900.0,-1,1
11,2018-08-02,2018-07-28,3466750.0,-5,1
9,2018-10-30,2018-10-29,-294700.0,-1,1
2,2018-12-05,2018-11-21,-111014.0,-14,1
11,2019-04-30,2019-04-14,4071960.0,-16,1
13,2019-12-30,2019-12-28,-2090800.0,-2,1
13,2018-01-31,2018-01-30,-8233450.0,-1,1
9,2018-01-30,2017-12-28,3624336.0,-33,1
9,2018-01-30,2018-01-17,-3624336.0,-13,1
9,2018-01-30,2018-01-24,3081475.0,-6,1
9,2018-01-30,2018-01-25,-1504238.0,-5,1
9,2018-01-30,2017-10-03,5487250.0,-119,2
9,2018-01-30,2018-01-24,-5487250.0,-6,1
9,2018-01-30,2018-01-12,2639000.0,-18,1
15,2018-01-26,2017-11-26,43646000.0,-61,1
13,2019-12-30,2019-10-11,3680000.0,-80,1
13,2019-12-30,2019-12-28,-3680000.0,-2,1
13,2019-12-30,2019-09-30,3143913.0,-91,2
17,2018-01-24,2017-12-21,9652000.0,-34,1
15,2019-09-03,2019-04-28,1886500.0,-128,3
15,2019-09-03,2019-08-30,-1855500.0,-4,1
4,2019-08-13,2018-09-12,294440.0,-335,4
4,2019-08-13,2018-12-31,438879.0,-225,4
2,2019-07-08,2019-05-31,3913000.0,-38,1
10,2019-07-31,2019-11-22,144896827.0,114,0
10,2019-07-31,2019-11-22,-144896827.0,114,0
11,2019-04-30,2019-04-14,3634600.0,-16,1
11,2019-04-30,2019-04-14,2824000.0,-16,1
11,2019-04-30,2019-04-14,3454000.0,-16,1
9,2019-04-30,2019-04-18,2945913.0,-12,1
9,2019-04-30,2019-05-08,3028608.0,8,0
11,2019-04-30,2019-04-14,1824400.0,-16,1
2,2019-04-30,2018-11-01,648500.0,-180,3
16,2019-03-15,2019-02-26,5944750.0,-17,1
10,2019-02-27,2018-06-29,-238000.0,-243,4
10,2019-02-27,2018-08-12,247000.0,-199,4
2,2018-12-05,2018-11-21,-613986.0,-14,1
11,2018-12-16,2018-12-26,2573382.0,10,0
3,2018-11-09,2018-11-03,1116025.0,-6,1
9,2018-10-30,2018-01-18,278500.0,-285,4
9,2018-10-30,2018-10-29,-278500.0,-1,1
9,2018-10-30,2018-01-18,276700.0,-285,4
2,2018-10-04,2018-10-02,-4011288.0,-2,1
2,2018-10-04,2017-10-25,5011000.0,-344,4
2,2018-10-04,2018-10-02,-3394582.0,-2,1
2,2018-10-04,2017-12-29,4898500.0,-279,4
3,2018-01-31,2017-10-31,10729000.0,-92,2
3,2018-01-31,2017-11-10,2596825.0,-82,1
3,2018-01-31,2017-11-30,5888688.0,-62,1
3,2018-01-31,2017-11-30,4701475.0,-62,1
3,2018-01-31,2017-11-30,5235400.0,-62,1
3,2018-01-31,2017-11-30,4339000.0,-62,1
3,2018-01-31,2017-11-30,3051550.0,-62,1
9,2018-07-30,2018-06-21,554600.0,-39,1
5,2018-09-05,2018-07-31,5318361.0,-36,1
8,2018-05-22,2018-02-28,2663969.0,-83,1
8,2018-05-22,2018-03-11,2545375.0,-72,1
2,2018-05-24,2017-07-31,3058600.0,-297,4
2,2018-05-24,2018-05-23,-526456.0,-1,1
10,2018-01-25,2017-09-06,583500.0,-141,3
6,2018-01-25,2018-01-23,-595000.0,-2,1
3,2018-01-24,2017-03-15,4421000.0,-315,4
4,2018-01-26,2017-11-30,7943000.0,-57,1
3,2018-01-25,2017-12-11,4355900.0,-45,1
7,2018-01-15,2017-12-23,8087040.0,-23,1
7,2018-01-15,2017-12-29,5831000.0,-17,1
7,2018-01-15,2017-12-12,5168696.0,-34,1
7,2018-01-15,2017-12-13,5520840.0,-33,1
7,2018-01-15,2017-12-29,7293000.0,-17,1
7,2018-01-15,2017-12-16,5753990.0,-30,1
7,2018-01-15,2017-12-13,5367980.0,-33,1
7,2018-01-15,2017-12-13,5624944.0,-33,1
3,2018-01-25,2017-12-20,35258739.0,-36,1
3,2018-01-25,2017-11-22,78459001.0,-64,1
3,2018-01-25,2018-02-23,3549469.0,29,0
7,2018-01-25,2017-10-23,5837000.0,-94,2
7,2018-01-25,2017-12-14,5669000.0,-42,1
7,2018-01-25,2017-12-13,6187688.0,-43,1
7,2018-01-25,2017-12-21,5981000.0,-35,1
7,2018-01-25,2017-12-21,6137000.0,-35,1
7,2018-01-25,2017-12-16,7748600.0,-40,1
7,2018-01-25,2017-12-21,6481800.0,-35,1
7,2018-01-25,2017-12-23,5597000.0,-33,1
7,2018-01-25,2017-12-30,6288152.0,-26,1
7,2018-01-25,2017-12-29,5079260.0,-27,1
7,2018-01-25,2017-12-19,6137000.0,-37,1
7,2018-01-25,2017-10-23,6155000.0,-94,2
7,2018-01-15,2017-12-13,5588440.0,-33,1
7,2018-01-15,2017-12-30,5053821.0,-16,1
7,2018-01-25,2017-09-22,6034803.0,-125,3
7,2018-01-25,2017-12-12,6394440.0,-44,1
7,2018-01-25,2017-12-21,7361000.0,-35,1
4,2018-05-15,2018-05-14,1290700.0,-1,1
9,2018-03-31,2017-12-18,5989000.0,-103,2
9,2018-03-31,2018-02-21,595800.0,-38,1
9,2018-03-31,2018-03-13,4488719.0,-18,1
9,2018-01-25,2018-01-16,601000.0,-9,1
9,2018-01-25,2017-09-03,2667512.0,-144,3
11,2018-03-23,2018-02-17,905500.0,-34,1
13,2018-01-24,2017-12-21,7361000.0,-34,1
17,2018-01-25,2018-01-23,3261250.0,-2,1
11,2018-03-23,2017-11-30,3330250.0,-113,2
3,2018-01-26,2018-02-25,3805165.0,30,0
3,2018-01-26,2018-02-11,4681300.0,16,0
3,2018-01-26,2018-02-23,3549469.0,28,0
16,2018-01-25,2018-01-16,7163750.0,-9,1
16,2018-01-25,2018-02-07,5027000.0,13,0
2,2018-10-04,2018-10-01,-1894750.0,-3,1
2,2018-12-05,2018-11-28,-2283597.0,-7,1
15,2019-01-29,2018-11-17,9637600.0,-73,1
18,2018-12-31,2018-12-29,719500.0,-2,1
2,2018-12-05,2018-11-21,-2401275.0,-14,1
9,2018-10-30,2018-10-29,-276700.0,-1,1
9,2018-10-30,2018-01-18,399100.0,-285,4
9,2018-10-30,2018-10-29,-399100.0,-1,1
9,2018-10-30,2018-01-18,286600.0,-285,4
10,2018-10-16,2018-10-15,7037070.0,-1,1
16,2018-11-09,2018-09-08,4033100.0,-62,1
2,2018-10-04,2018-09-19,1894750.0,-15,1
2,2018-10-04,2018-10-01,-263943.0,-3,1
2,2018-10-04,2018-09-23,263943.0,-11,1
18,2018-10-09,2018-09-05,154695.0,-34,1
4,2018-09-10,2018-08-30,73769350.0,-11,1
5,2018-07-31,2018-04-18,3715000.0,-104,2
5,2018-07-31,2018-07-31,-3715000.0,0,0
11,2018-07-23,2018-06-29,368500.0,-24,1
10,2018-08-07,2018-06-05,21000.0,-63,1
10,2018-08-07,2018-06-21,21000.0,-47,1
9,2018-07-30,2018-07-16,-554600.0,-14,1
18,2018-05-31,2018-05-30,-2796250.0,-1,1
18,2018-05-31,2018-03-31,2796250.0,-61,1
11,2018-01-30,2017-09-15,4377217.0,-137,3
11,2018-01-31,2017-11-17,4196275.0,-75,1
11,2018-01-31,2018-01-31,-1380817.0,0,0
11,2018-01-31,2018-01-31,-116618.0,0,0
11,2018-01-31,2018-01-31,-379300.0,0,0
11,2018-01-31,2018-01-13,379300.0,-18,1
11,2018-01-31,2018-01-22,21527125.0,-9,1
11,2018-01-31,2018-01-30,-21527125.0,-1,1
6,2018-01-31,2018-02-06,1211800.0,6,0
9,2018-01-30,2017-11-06,-325000.0,-85,1
9,2018-01-30,2017-10-25,5484000.0,-97,2
9,2018-01-30,2017-11-06,-124000.0,-85,1
9,2018-01-30,2017-10-25,3055300.0,-97,2
6,2018-01-30,2017-11-17,110200.0,-74,1
8,2018-01-31,2018-01-23,3244210.0,-8,1
10,2018-01-31,2017-08-02,256216.0,-182,4
6,2018-01-31,2018-01-30,852500.0,-1,1
2,2018-01-31,2018-01-19,529960.0,-12,1
2,2018-01-31,2018-01-31,4433000.0,0,0
10,2018-01-31,2018-01-25,546100.0,-6,1
9,2018-01-31,2018-01-17,3102775.0,-14,1
9,2018-01-31,2018-01-22,1573240.0,-9,1
9,2018-01-31,2018-01-22,2601400.0,-9,1
9,2018-01-31,2018-01-24,5947340.0,-7,1
9,2018-01-31,2018-01-24,19610000.0,-7,1
3,2018-01-30,2018-01-28,2066875.0,-2,1
18,2018-01-30,2017-09-22,2040910.0,-130,3
18,2018-01-30,2017-12-15,365524.0,-46,1
2,2018-01-25,2018-01-11,-3245419.0,-14,1
6,2018-05-11,2017-10-21,32510920.0,-202,4
6,2018-05-11,2018-11-23,-32479920.0,196,0
11,2018-03-23,2018-03-25,9918500.0,2,0
11,2018-03-23,2018-02-10,8482781.0,-41,1
10,2018-01-30,2018-01-18,913000.0,-12,1
16,2018-01-30,2016-12-29,6391000.0,-397,4
6,2018-01-30,2018-01-11,4767700.0,-19,1
6,2018-01-30,2017-10-30,8963520.0,-92,2
16,2018-01-30,2018-02-25,4283405.0,26,0
11,2018-07-23,2018-07-20,-368500.0,-3,1
10,2019-04-30,2019-02-10,149381790.0,-79,1
11,2019-04-30,2019-04-14,1824400.0,-16,1
6,2019-05-17,2019-02-24,462200.0,-82,1
11,2019-04-30,2019-04-14,1457439.0,-16,1
11,2019-04-30,2019-04-14,1824400.0,-16,1
11,2019-04-30,2019-04-14,2809300.0,-16,1
10,2019-04-30,2018-11-24,128234997.0,-157,3
11,2019-04-30,2019-04-14,4071960.0,-16,1
10,2019-04-11,2019-05-09,4519000.0,28,0
2,2019-01-31,2019-01-11,3316975.0,-20,1
8,2018-12-31,2018-12-29,2450500.0,-2,1
2,2018-12-05,2018-11-21,-111014.0,-14,1
4,2018-01-25,2017-11-23,77900.0,-63,1
2,2018-01-25,2017-01-04,-1324030.0,-386,4
2,2018-01-25,2017-04-03,-11700.0,-297,4
2,2018-01-25,2017-07-25,-967108.0,-184,4
2,2018-01-25,2017-07-26,-1930600.0,-183,4
2,2018-01-25,2017-07-26,-1579945.0,-183,4
2,2018-01-25,2017-07-26,-1934265.0,-183,4
2,2018-01-25,2017-08-14,-268826.0,-164,3
2,2018-01-25,2017-09-06,-97046.0,-141,3
2,2018-01-25,2017-09-12,-124022.0,-135,3
16,2018-11-09,2018-11-30,-4033100.0,21,0
10,2018-10-10,2018-09-28,9374836.0,-12,1
11,2018-10-03,2018-06-08,3456250.0,-117,2
4,2018-09-10,2018-08-10,99400.0,-31,1
16,2018-07-26,2018-05-04,527884.0,-83,1
2,2018-05-25,2017-09-22,4915400.0,-245,4
17,2018-05-22,2018-02-19,6888815.0,-92,2
11,2017-10-30,2017-10-23,616000.0,-7,1
15,2017-09-30,2017-05-17,291016237.0,-136,3
18,2017-11-06,2017-10-17,1461550.0,-20,1
3,2017-08-16,2017-08-25,3780100.0,9,0
6,2017-12-18,2017-10-06,3872500.0,-73,1
13,2018-02-20,2018-01-23,756000.0,-28,1
2,2018-05-25,2018-05-25,-4915400.0,0,0
18,2017-11-06,2017-10-17,1969000.0,-20,1
9,2018-10-30,2018-10-29,-286600.0,-1,1
6,2018-10-31,2018-10-09,106000.0,-22,1
9,2018-10-30,2018-01-18,338800.0,-285,4
10,2018-10-10,2018-07-11,43921000.0,-91,2
16,2018-09-14,2018-09-29,6051000.0,15,0
16,2018-09-14,2018-09-29,31000.0,15,0
6,2017-01-10,2016-12-22,-1778658.0,-19,1
3,2018-08-01,2018-07-06,885678.0,-26,1
16,2018-07-26,2018-07-25,-527884.0,-1,1
6,2018-06-29,2018-06-25,520460.0,-4,1
5,2018-06-30,2017-12-23,2177500.0,-189,4
5,2018-06-30,2018-07-01,-2177500.0,1,0
11,2017-01-09,2016-12-07,4294000.0,-33,1
2,2018-05-25,2017-11-29,167080.0,-177,3
2,2018-05-25,2018-05-25,-167080.0,0,0
13,2018-02-20,2018-01-23,779000.0,-28,1
4,2017-11-16,2017-09-14,52000.0,-63,1
4,2017-11-16,2017-09-14,58000.0,-63,1
4,2017-11-16,2017-09-14,61000.0,-63,1
4,2017-11-16,2017-09-14,67000.0,-63,1
4,2017-11-16,2017-09-12,115000.0,-65,1
12,2017-08-31,2017-08-31,8402353.0,0,0
3,2017-07-13,2017-03-31,3128200.0,-104,2
16,2017-05-04,2017-05-26,913000.0,22,0
16,2017-05-04,2017-04-23,136600.0,-11,1
12,2017-03-22,2017-02-09,1469800.0,-41,1
5,2018-03-19,2018-03-16,3067775.0,-3,1
9,2018-03-31,2018-03-14,2915196.0,-17,1
11,2019-04-30,2019-04-14,1824400.0,-16,1
4,2019-08-13,2018-10-03,-517760.0,-314,4
13,2019-12-30,2019-12-28,-3143913.0,-2,1
12,2017-03-22,2017-02-16,1279000.0,-34,1
12,2017-03-22,2017-02-16,10809600.0,-34,1
3,2017-03-22,2017-03-07,9817000.0,-15,1
15,2017-03-22,2017-03-22,16139120.0,0,0
3,2017-05-04,2017-04-25,3522200.0,-9,1
6,2017-05-05,2017-04-04,41250.0,-31,1
17,2017-03-23,2017-02-24,98000.0,-27,1
2,2017-05-05,2017-05-02,1280640.0,-3,1
3,2017-03-22,2016-12-31,2175861.0,-81,1
2,2017-05-05,2017-04-27,3160300.0,-8,1
4,2017-01-09,2016-12-23,3583472.0,-17,1
4,2017-01-09,2016-12-23,3583472.0,-17,1
2,2017-05-05,2017-04-20,3522970.0,-15,1
2,2017-05-05,2017-04-10,843250.0,-25,1
2,2017-05-05,2017-04-18,21871000.0,-17,1
2,2017-05-05,2017-04-22,3703500.0,-13,1
13,2017-01-09,2017-01-05,2877500.0,-4,1
13,2017-01-09,2017-01-30,4141000.0,21,0
9,2017-03-06,2017-01-17,6782000.0,-48,1
9,2017-03-06,2016-11-02,1934500.0,-124,3
9,2017-03-06,2016-10-31,1738225.0,-126,3
2,2017-05-05,2017-06-01,3039250.0,27,0
2,2017-05-05,2017-01-05,9173500.0,-120,2
2,2017-05-05,2017-04-20,4976935.0,-15,1
2,2017-05-05,2016-09-28,6203500.0,-219,4
4,2017-01-09,2016-12-27,3947000.0,-13,1
4,2017-01-09,2016-12-23,1780300.0,-17,1
9,2017-03-06,2016-11-02,2102875.0,-124,3
9,2017-03-06,2016-11-02,2574625.0,-124,3
9,2017-03-06,2016-10-31,5407000.0,-126,3
9,2017-03-06,2016-10-31,6919000.0,-126,3
9,2017-03-06,2017-03-02,5297000.0,-4,1
9,2017-03-06,2017-02-28,488650.0,-6,1
9,2017-03-06,2017-02-07,5097640.0,-27,1
9,2017-03-06,2016-11-02,1274125.0,-124,3
9,2017-03-06,2016-11-02,1688500.0,-124,3
9,2017-03-06,2016-10-31,859750.0,-126,3
2,2017-05-05,2017-04-17,3309100.0,-18,1
9,2017-03-06,2016-11-02,3056575.0,-124,3
9,2017-03-06,2016-11-02,1058650.0,-124,3
6,2017-03-22,2017-03-21,255146.0,-1,1
6,2017-03-22,2017-02-28,3153220.0,-22,1
6,2017-03-22,2017-03-20,-255146.0,-2,1
6,2017-03-22,2017-03-21,-3153220.0,-1,1
4,2017-05-05,2017-04-11,143000.0,-24,1
4,2017-05-05,2017-04-19,3383500.0,-16,1
10,2017-05-05,2017-02-22,4092250.0,-72,1
10,2017-05-05,2017-04-07,201100.0,-28,1
12,2017-05-04,2017-04-10,6835733.0,-24,1
9,2017-03-23,2017-03-20,2111000.0,-3,1
9,2017-03-23,2017-03-21,1430000.0,-2,1
9,2017-03-23,2017-03-21,-1430000.0,-2,1
9,2017-03-23,2017-03-21,-1430000.0,-2,1
12,2017-05-05,2017-04-13,175000.0,-22,1
12,2017-05-05,2017-04-13,351000.0,-22,1
13,2017-01-09,2017-01-14,87950.0,5,0
2,2017-01-10,2017-01-09,3471800.0,-1,1
16,2017-01-09,2016-10-24,266000.0,-77,1
9,2017-03-23,2017-03-21,-681000.0,-2,1
7,2017-05-05,2016-10-12,4001500.0,-205,4
9,2017-01-10,2016-12-19,3626600.0,-22,1
6,2017-03-23,2017-02-10,3586000.0,-41,1
6,2017-03-23,2017-01-31,2764150.0,-51,1
2,2017-01-10,2016-11-24,309960.0,-47,1
2,2017-01-10,2016-11-24,3174560.0,-47,1
2,2017-01-10,2016-12-09,911000.0,-32,1
2,2017-01-10,2016-12-09,1343520.0,-32,1
12,2017-05-05,2017-04-26,113556000.0,-9,1
9,2017-05-05,2017-04-05,4990000.0,-30,1
9,2017-05-05,2017-04-13,3736000.0,-22,1
9,2017-05-05,2017-05-22,79529024.0,17,0
7,2017-05-05,2016-10-07,4303169.0,-210,4
9,2017-05-05,2017-02-24,6274115.0,-70,1
6,2017-01-10,2017-01-06,3210200.0,-4,1
6,2017-01-10,2016-10-22,136600.0,-80,1
11,2017-01-09,2016-11-30,3472000.0,-40,1
11,2017-01-09,2016-12-30,1245364.0,-10,1
11,2017-01-09,2016-12-27,2825500.0,-13,1
18,2017-05-04,2017-03-24,1040800.0,-41,1
10,2017-03-23,2017-03-21,3604900.0,-2,1
16,2017-03-22,2017-03-25,2595000.0,3,0
16,2017-03-22,2017-02-17,3626202.0,-33,1
6,2017-05-04,2017-04-19,1165000.0,-15,1
6,2017-05-04,2017-04-12,347800.0,-22,1
13,2017-01-09,2017-01-05,3533000.0,-4,1
13,2017-01-09,2016-09-29,3461000.0,-102,2
16,2017-03-22,2017-02-05,4330000.0,-45,1
16,2017-03-22,2017-04-14,4893500.0,23,0
16,2017-03-22,2017-03-09,5045000.0,-13,1
16,2017-03-22,2017-02-15,3333200.0,-35,1
2,2017-05-05,2017-05-02,3532225.0,-3,1
2,2017-05-05,2017-05-03,-194513.0,-2,1
2,2017-05-05,2017-04-28,7598500.0,-7,1
2,2017-05-05,2017-04-06,14531400.0,-29,1
2,2017-05-05,2017-04-11,2020000.0,-24,1
10,2018-01-30,2018-01-26,4509400.0,-4,1
10,2018-01-30,2018-01-26,4259800.0,-4,1
11,2017-01-09,2016-12-16,89277.0,-24,1
11,2017-01-09,2016-12-22,7159850.0,-18,1
13,2017-01-09,2016-12-28,3640000.0,-12,1
13,2017-01-09,2017-01-05,1063281.0,-4,1
13,2017-01-09,2016-09-30,51601330.0,-101,2
13,2017-01-09,2016-10-15,40500937.0,-86,1
11,2019-12-12,2019-10-31,7386000.0,-42,1
11,2019-12-12,2019-10-31,7386000.0,-42,1
10,2019-12-17,2019-07-26,3905812.0,-144,3
10,2019-12-17,2019-12-17,-3905812.0,0,0
10,2019-11-26,2019-09-05,271840.0,-82,1
10,2019-11-26,2019-10-01,3865100.0,-56,1
10,2019-11-26,2019-10-22,2374000.0,-35,1
10,2019-11-26,2019-11-12,5176000.0,-14,1
5,2019-09-30,2019-09-19,3967000.0,-11,1
2,2019-07-31,2019-01-06,4587250.0,-206,4
4,2019-08-13,2017-10-05,-221923.0,-677,4
4,2019-08-13,2018-01-03,-997770.0,-587,4
3,2019-08-06,2018-03-07,43033.0,-517,4
3,2019-08-06,2019-07-23,-43033.0,-14,1
17,2019-05-09,2019-03-14,2871670.0,-56,1
6,2019-05-17,2019-02-24,462200.0,-82,1
16,2019-04-12,2019-04-11,3692000.0,-1,1
9,2019-03-26,2018-08-07,42876000.0,-231,4
8,2019-02-21,2018-12-12,67618230.0,-71,1
8,2019-02-21,2019-02-19,-67618230.0,-2,1
6,2017-01-10,2017-01-09,-7031000.0,-1,1
6,2017-01-10,2016-07-06,7031000.0,-188,4
6,2017-01-10,2016-04-12,3468250.0,-273,4
6,2017-01-10,2017-01-10,-1972605.0,0,0
2,2018-12-05,2018-11-21,-613986.0,-14,1
9,2018-10-30,2018-10-29,-338800.0,-1,1
9,2018-10-30,2018-01-18,319900.0,-285,4
9,2018-10-30,2018-10-29,-319900.0,-1,1
5,2017-01-10,2017-01-10,30811000.0,0,0
6,2018-09-17,2018-08-09,2803000.0,-39,1
13,2017-01-09,2016-10-21,111400.0,-80,1
13,2017-01-09,2016-12-08,86275.0,-32,1
10,2017-09-25,2017-09-14,2160920.0,-11,1
3,2018-07-03,2018-06-26,2429125.0,-7,1
3,2018-07-03,2018-06-28,-599531.0,-5,1
2,2018-05-28,2018-05-18,4045360.0,-10,1
18,2018-05-30,2018-01-24,81791000.0,-126,3
10,2018-05-20,2019-04-16,1503620700.0,331,0
10,2018-05-20,2018-03-05,1503620700.0,-76,1
8,2018-04-21,2018-03-20,3836800.0,-32,1
9,2018-04-27,2018-04-25,187500.0,-2,1
9,2018-03-31,2018-03-24,214600.0,-7,1
9,2018-03-31,2018-03-24,214600.0,-7,1
10,2018-05-20,2018-09-22,-1503620700.0,125,0
18,2018-05-30,2018-05-30,-81791000.0,0,0
3,2018-01-30,2017-12-20,274290.0,-41,1
3,2018-01-30,2017-12-21,661528.0,-40,1
5,2018-01-29,2017-11-09,380716.0,-81,1
5,2018-01-29,2017-11-09,297400.0,-81,1
12,2018-01-29,2018-01-08,332500.0,-21,1
10,2018-08-06,2018-07-26,7536866.0,-11,1
7,2018-01-31,2017-10-25,8752775.0,-98,2
7,2018-01-31,2017-10-26,8760950.0,-97,2
9,2018-01-30,2017-10-10,103964320.0,-112,2
9,2018-01-30,2018-01-16,384186.0,-14,1
9,2018-01-30,2018-01-17,384186.0,-13,1
9,2018-01-30,2018-01-30,4272200.0,0,0
9,2018-01-30,2018-01-27,514466.0,-3,1
9,2018-01-30,2017-05-30,197468500.0,-245,4
9,2018-10-30,2018-01-18,291100.0,-285,4
8,2019-02-21,2018-12-12,17371480.0,-71,1
3,2019-08-06,2017-12-29,6833560.0,-585,4
11,2019-08-08,2019-08-24,603000.0,16,0
3,2019-08-06,2019-07-23,-6833560.0,-14,1
11,2019-07-25,2019-02-09,3144625.0,-166,3
11,2019-07-25,2019-07-23,4905850.0,-2,1
10,2019-07-10,2019-08-05,3832750.0,26,0
6,2019-05-17,2019-04-12,4431000.0,-35,1
8,2019-02-21,2019-02-19,-17371480.0,-2,1
8,2019-02-21,2018-12-12,17371480.0,-71,1
3,2019-02-12,2019-02-08,16477000.0,-4,1
6,2018-12-28,2018-10-20,90885200.0,-69,1
2,2018-12-28,2018-10-29,71095000.0,-60,1
2,2018-12-28,2018-11-07,2822575.0,-51,1
2,2018-12-28,2018-12-11,-2362575.0,-17,1
9,2018-10-30,2018-10-29,-291100.0,-1,1
6,2018-10-24,2018-06-25,3327438.0,-121,3
2,2018-09-10,2018-05-30,310500.0,-103,2
5,2018-08-24,2018-07-09,2480500.0,-46,1
5,2018-08-29,2018-07-06,5014500.0,-54,1
7,2018-07-31,2018-03-28,1039000.0,-125,3
2,2018-07-31,2018-02-22,530500.0,-159,3
18,2018-05-30,2018-01-17,66368500.0,-133,3
18,2018-05-30,2018-05-30,-66368500.0,0,0
12,2018-05-22,2018-05-09,81250.0,-13,1
8,2018-03-05,2018-03-04,4856362.0,-1,1
3,2018-05-14,2018-05-11,-4696600.0,-3,1
13,2018-06-04,2018-06-04,-16809000.0,0,0
2,2018-07-31,2018-07-30,-530500.0,-1,1
10,2018-01-31,2017-12-22,4525000.0,-40,1
10,2017-09-22,2017-09-05,3150400.0,-17,1
2,2018-08-14,2018-07-09,407650.0,-36,1
5,2018-07-31,2018-07-31,-4266625.0,0,0
5,2018-07-31,2018-04-18,4266625.0,-104,2
2,2018-07-26,2018-07-16,3526285.0,-10,1
4,2018-07-20,2018-04-16,1637000.0,-95,2
3,2018-06-06,2018-05-12,3358075.0,-25,1
13,2018-06-04,2018-01-31,16809000.0,-124,3
2,2018-05-25,2017-11-04,197500.0,-202,4
14,2018-06-29,2018-07-08,3037075.0,9,0
5,2017-01-10,2016-11-18,2774575.0,-53,1
6,2018-03-09,2018-02-07,-6003.0,-30,1
3,2018-05-14,2018-05-11,4696600.0,-3,1
3,2018-05-14,2018-03-31,-946975.0,-44,1
3,2018-05-14,2017-09-13,3818900.0,-243,4
9,2018-04-27,2018-03-13,4837705.0,-45,1
9,2018-04-27,2018-04-20,195975.0,-7,1
5,2017-01-10,2016-12-21,2888500.0,-20,1
9,2017-01-10,2016-08-25,3367750.0,-138,3
9,2017-01-10,2016-09-02,2667512.0,-130,3
10,2017-11-06,2016-12-16,523480.0,-325,4
10,2017-11-06,2017-11-30,-82080.0,24,0
2,2017-11-14,2017-11-14,3527500.0,0,0
9,2017-08-30,2017-05-30,197468500.0,-92,2
5,2018-01-09,2017-11-06,15728800.0,-64,1
2,2018-05-25,2018-05-24,-197500.0,-1,1
10,2018-07-12,2018-07-07,11684000.0,-5,1
4,2018-07-20,2018-04-09,3517440.0,-102,2
2,2018-07-26,2018-06-04,152500.0,-52,1
2,2018-08-16,2018-08-07,4741665.0,-9,1
3,2018-10-10,2018-09-26,133000.0,-14,1
6,2018-10-24,2018-10-24,-3327438.0,0,0
9,2018-10-30,2018-01-18,338800.0,-285,4
2,2018-12-28,2018-05-24,175000.0,-218,4
3,2019-02-12,2019-01-31,5807000.0,-12,1
2,2019-05-16,2019-04-04,3137500.0,-42,1
4,2017-01-10,2016-12-23,444075.0,-18,1
6,2019-08-15,2019-07-25,3047100.0,-21,1
6,2019-08-13,2019-04-08,3640563.0,-127,3
6,2017-01-10,2016-12-14,2934081.0,-27,1
7,2017-01-11,2016-11-23,6203000.0,-49,1
7,2017-01-11,2016-12-02,6754400.0,-40,1
7,2017-01-11,2016-11-25,9143000.0,-47,1
7,2017-01-11,2016-12-08,5005409.0,-34,1
11,2019-07-25,2019-06-07,3267850.0,-48,1
10,2019-07-10,2019-08-01,2451960.0,22,0
10,2019-07-10,2019-03-21,2301720.0,-111,2
10,2019-07-10,2019-03-21,4548280.0,-111,2
7,2017-01-11,2016-12-07,6380933.0,-35,1
7,2017-01-11,2016-12-08,4973090.0,-34,1
7,2017-01-11,2016-12-07,6495418.0,-35,1
7,2017-01-11,2016-12-08,6377000.0,-34,1
7,2017-01-11,2016-12-08,6749000.0,-34,1
7,2017-01-11,2016-12-07,6253025.0,-35,1
7,2017-01-11,2016-12-07,6035000.0,-35,1
7,2017-01-11,2016-12-07,6058085.0,-35,1
7,2017-01-11,2016-12-07,4246468.0,-35,1
7,2017-01-11,2016-12-07,6943438.0,-35,1
7,2017-01-11,2016-12-07,4913240.0,-35,1
7,2017-01-11,2016-12-07,4627542.0,-35,1
7,2017-01-11,2016-12-07,6383840.0,-35,1
7,2017-01-11,2016-12-07,6362038.0,-35,1
7,2017-01-11,2016-12-07,4655885.0,-35,1
7,2017-01-11,2016-12-07,6277734.0,-35,1
12,2019-06-14,2019-05-24,-9645798.0,-21,1
7,2017-01-11,2016-12-07,6856228.0,-35,1
7,2017-01-11,2016-12-30,4810830.0,-12,1
7,2017-01-11,2016-12-08,6485585.0,-34,1
7,2017-01-11,2016-12-07,6341000.0,-35,1
7,2017-01-11,2016-12-07,5731550.0,-35,1
7,2017-01-11,2016-12-07,6298084.0,-35,1
7,2017-01-11,2016-12-07,5953400.0,-35,1
7,2017-01-11,2016-12-07,7029921.0,-35,1
7,2017-01-11,2016-12-23,-1234366.0,-19,1
7,2017-01-11,2016-12-07,6177443.0,-35,1
7,2017-01-11,2016-11-17,5227330.0,-55,1
7,2017-01-11,2016-12-14,23840354.0,-28,1
7,2017-01-11,2016-12-14,23689800.0,-28,1
7,2017-01-11,2016-12-20,3933000.0,-22,1
7,2017-01-11,2016-12-20,3933000.0,-22,1
7,2017-01-11,2016-12-20,3933000.0,-22,1
7,2017-01-11,2016-12-20,3933000.0,-22,1
7,2017-01-11,2016-12-20,3933000.0,-22,1
2,2019-06-14,2019-05-24,3830260.0,-21,1
